,cycle,amb_temp,date_time,voltage_battery,current_battery,temp_battery,current_load,voltage_load,time,capacity
450,547,24,"23 May 2008, 20:14:29",3.365955839,-0.002495025102,38.59565538,0.0006,0.001,2864.547,1.467206348
451,547,24,"23 May 2008, 20:14:29",3.577927761,-0.004081000159,34.97066611,0.0006,0.0,2864.547,1.360121677
452,547,24,"23 May 2008, 20:14:29",3.666024381,-0.005836019933,33.95920158,0.0006,0.0,2864.547,1.289804877
453,551,24,"24 May 2008, 1:09:21",3.36102938,-0.002602624139,38.84706977,0.0006,0.001,2846.39,1.451864037
454,551,24,"24 May 2008, 1:09:21",3.593974645,-0.004431400857,34.68949036,0.0006,0.0,2846.39,1.339530687
455,551,24,"24 May 2008, 1:09:21",3.673517843,-0.007744798123,33.66715541,0.0006,0.0,2846.39,1.263540202
456,555,24,"24 May 2008, 6:00:20",3.38875326,-0.002355452419,38.30628246,0.0006,0.001,2837.969,1.447137975
457,555,24,"24 May 2008, 6:00:20",3.60427474,4.31e-05,34.35560665,0.0006,0.0,2837.969,1.329028657
458,555,24,"24 May 2008, 6:00:20",3.679265326,-0.0030678548,33.29047667,0.0006,0.0,2837.969,1.247976171
459,559,24,"24 May 2008, 10:42:50",3.40106273,-0.001941170434,38.10008405,0.0006,0.001,2838.156,1.441790587
460,559,24,"24 May 2008, 10:42:50",3.608769672,-0.001950271018,34.17986036,0.0006,0.0,2838.156,1.323674127
461,559,24,"24 May 2008, 10:42:50",3.68100053,-0.001061989913,33.06772145,0.0006,0.0,2838.156,1.232120288
462,563,24,"24 May 2008, 15:31:10",3.403129377,-0.009388274097,38.06252865,0.0006,0.001,2829.843,1.431630948
463,563,24,"24 May 2008, 15:31:10",3.609387707,-0.001991020902,34.14567217,0.0006,0.0,2829.843,1.318633897
464,563,24,"24 May 2008, 15:31:10",3.681621066,-0.005584674986,33.05886239,0.0006,0.0,2829.843,1.227113767
465,567,24,"24 May 2008, 20:21:13",3.391848207,-0.001781977552,38.35118171,0.0006,0.001,2829.625,1.431808425
466,567,24,"24 May 2008, 20:21:13",3.6149339,-0.001904166818,33.99467217,0.0006,0.0,2829.625,1.313475132
467,567,24,"24 May 2008, 20:21:13",3.687058047,-0.002099570154,32.80619309,0.0006,0.0,2829.625,1.221739758
468,571,24,"25 May 2008, 1:06:49",3.402983453,-0.002329795152,38.13413917,0.0006,0.001,2819.437,1.426256259
469,571,24,"25 May 2008, 1:06:49",3.609023225,-0.002823704675,34.16712025,0.0006,0.0,2819.437,1.313202063
470,571,24,"25 May 2008, 1:06:49",3.686609623,-0.00280674104,32.85539211,0.0006,0.0,2819.437,1.211102679
471,575,24,"25 May 2008, 5:57:17",3.418115964,-0.001066096487,37.85713114,0.0004,0.001,2819.579,1.426087753
472,575,24,"25 May 2008, 5:57:17",3.614331348,-0.003824238535,33.97599952,0.0006,0.0,2819.579,1.307795995
473,575,24,"25 May 2008, 5:57:17",3.688664229,-0.003269487331,32.72492218,0.0006,0.0,2819.579,1.205615977
474,579,24,"25 May 2008, 10:51:37",3.398949188,0.0005835512714,38.28908688,0.0006,0.001,2810.672,1.421263351
475,579,24,"25 May 2008, 10:51:37",3.617824457,-0.004508289318,33.98222497,0.0006,0.0,2810.672,1.303032919
476,579,24,"25 May 2008, 10:51:37",3.68942793,-0.003816675445,32.76928329,0.0006,0.0,2810.672,1.200893626
477,583,24,"25 May 2008, 15:37:08",3.417481499,-0.004969071754,37.9719687,0.0006,0.001,2811.485,1.416327275
478,583,24,"25 May 2008, 15:37:08",3.61308721,-0.003392808851,34.07899622,0.0008,0.0,2811.485,1.303357356
479,583,24,"25 May 2008, 15:37:08",3.691557712,-0.002046824275,32.59685985,0.0006,0.0,2811.485,1.190590399
480,587,24,"25 May 2008, 20:23:04",3.397325968,-0.003392383858,38.40397607,0.0006,0.001,2802.422,1.416578183
481,587,24,"25 May 2008, 20:23:04",3.60703955,-0.005626640278,34.30494727,0.0006,0.0,2802.422,1.303410044
482,587,24,"25 May 2008, 20:23:04",3.692494603,-0.002930439184,32.62058103,0.0006,0.0,2802.422,1.185179251
483,591,24,"26 May 2008, 1:13:02",3.41769383,9.96e-05,38.04807932,0.0006,0.001,2801.625,1.410840173
484,591,24,"26 May 2008, 1:13:02",3.614909412,-0.004150585576,34.12626263,0.0006,0.0,2801.625,1.297887081
485,591,24,"26 May 2008, 1:13:02",3.693907128,-0.00134803307,32.54557847,0.0006,0.0,2801.625,1.179670682
486,595,24,"26 May 2008, 6:01:08",3.409762326,-0.003764178585,38.18904506,0.0006,0.001,2802.031,1.410994963
487,595,24,"26 May 2008, 6:01:08",3.610903754,0.000918747329,34.13529495,0.0006,0.0,2802.031,1.298073506
488,595,24,"26 May 2008, 6:01:08",3.694626214,-0.005229183877,32.43120346,0.0006,0.0,2802.031,1.174595284
489,599,24,"26 May 2008, 10:44:38",3.418468376,-0.001556773969,38.03277235,0.0006,0.001,2793.39,1.406171429
490,599,24,"26 May 2008, 10:44:38",3.615560502,-0.002548451569,34.07564903,0.0006,0.0,2793.39,1.293463614
491,599,24,"26 May 2008, 10:44:38",3.696326965,-0.0007456920501,32.11347323,0.0006,0.0,2793.39,1.153818332
492,603,24,"26 May 2008, 15:30:43",3.410207417,-0.001848418663,38.26757391,0.0004,0.001,2793.39,1.406335848
493,603,24,"26 May 2008, 15:30:43",3.621191033,-0.00246018258,33.99134953,0.0006,0.0,2793.39,1.288003393
494,603,24,"26 May 2008, 15:30:43",3.697169686,-0.001187802905,32.29936288,0.0006,0.0,2793.39,1.164400956
495,607,24,"26 May 2008, 20:21:04",3.428899305,-0.001484263279,37.94497591,0.0006,0.001,2792.485,1.40045524
496,607,24,"26 May 2008, 20:21:04",3.619185105,0.0004778014371,34.0591984,0.0006,0.0,2792.485,1.287452522
497,607,24,"26 May 2008, 20:21:04",3.696674487,-0.002457138861,32.41675406,0.0008,0.0,2792.485,1.158797495
498,611,24,"27 May 2008, 15:52:41",3.372148496,-0.001991751745,38.47067656,0.0006,0.001,2802.016,1.421786505
499,611,24,"27 May 2008, 15:52:41",3.595364973,-0.002341505352,34.55651437,0.0006,0.0,2802.016,1.309015364
500,611,24,"27 May 2008, 15:52:41",3.693059436,-0.001244768574,32.371097,0.0006,0.0,2802.016,1.174974883
501,613,24,"27 May 2008, 20:45:42",3.383856649,-0.000984538239,37.85160245,0.0006,0.001,2820.39,1.432455272
502,613,24,"27 May 2008, 20:45:42",3.589937389,-0.0005833472585,34.40592046,0.0006,0.0,2820.39,1.325079329
503,613,24,"27 May 2008, 20:45:42",3.691808983,-0.003127128843,32.19232413,0.0006,0.0,2820.39,1.185675233
